item_id;description;description_2;group_description;unit_sale_price (CLP);cost (CLP);storage_cost (CLP);leadtime (days);stock;size_m3;cost_per_purchase
267;coastal style collar brown paw s;paseo;accesorios;7990.0;5771;19;7.0;1.0;0.004;1250
1112;body cobre talla 4 ( 4,5- 5,5 kg );higiene;medicamentos;14500.0;11465;27;7.0;1.0;0.0002;500
117;proplan kitten 3 kg;cachorros;alimento;21900.0;17435;67;7.0;1.0;0.015;3050
1506;capa polar chiporro t/3 cata pets;ropa;accesorios;11590.0;7542;25;7.0;3.0;0.001;500
673;canine digestive care i/d lata 156grs;latas medicadas;alimento;3500.0;2299;11;6.0;4.0;0.015;500
249;body gato 0 rosado;ropa;accesorios;17590.0;12168;43;8.0;1.0;0.004;1000
1358;coastal comfort soft arnes morado s;paseo;accesorios;18990.0;13651;39;8.0;0.0;0.001;500
1864;escalera de madera;hogar-transporte;accesorio;4990.0;3426;11;;;;500
94;arnes nacional mediano a. doctor;paseo;accesorios;6590.0;4722;14;7.0;3.0;0.001;500
33;frontline plus pipeta perro 10-20 kg.;ant. ext.;medicamentos;10960.0;7646;21;9.0;4.0;0.0002;500
1651;zd neon coral h-harness extra small;paseo;accesorios;11900.0;9104;25;9.0;2.0;0.001;500
1565;catit baño jumbo para gatos;higiene;accesorios;52010.0;38376;109;14.0;0.0;0.001;950
448;brit care cat sterilized tuna pate with shrimps 70grs;latas;alimento;1600.0;1115;4;7.0;7.0;0.015;3050
716;calzon celo talla 5;higiene;accesorios;9290.0;7320;20;7.0;0.0;0.001;500
1181;le salon esse corta uða alicate l/dog;grooming;accesorios;12790.0;8390;31;9.0;0.0;0.004;950
1422;botella 250 ml peq animales;comederos;accesorios;4990.0;3692;13;5.0;5.0;0.004;750
0;zeedog nara leash small;paseo;accesorios;13900.0;10766;29;10.0;1.0;0.001;500
1284;royal can. hepatic canine 1.5 kg.;medicados;alimento;17990.0;12325;55;7.0;0.0;0.015;3400
1101;zeedog neopro bubblegum h-harness small;paseo;accesorios;17840.0;13960;37;11.0;0.0;0.001;500
82;naxpet suspencion 0,4%  (oral);analgesico;medicamentos;6700.0;5041;13;8.0;67.0;0.0002;500
1331;go bowl black small;paseo;accesorios;7900.41;6047;19;6.0;0.0;0.004;500
676;pro plan active mind 7+ sml brd 3kg ar;adultos;alimento;30830.0;20877;93;7.0;2.0;0.015;3500
1357;endogard 30 15/30kilos x 2 tabletas;ant. ext.;medicamentos;15010.0;11019;28;9.0;1.0;0.0002;500
1046;zd candy collar medium;paseo;accesorios;10900.0;7219;26;10.0;0.0;0.004;700
770;zeedog mahalo h-harness extra small;paseo;accesorios;11860.0;8197;25;7.0;0.0;0.001;500
1138;brit care cat fillets in gravy turkey & savory salmon 85 g;humedo;alimento;2200.0;1645;8;8.0;3.0;0.015;2750
1196;mebermic  x 1 comp.;ant. interno;medicamentos;1980.0;1364;4;4.0;118.0;0.0002;500
1483;zeus trailla dobl asa  s  fucsia 1,2m;paseo;accesorios;6290.0;4520;13;9.0;0.0;0.001;500
1393;pro plan puppy medium breed 15kg ar;cachorros;alimento;81230.0;63649;246;6.0;0.0;0.015;2150
404;bloque mineral para aves;enriquecimiento ambiental;accesorios;1800.0;1304;4;5.0;2.0;0.001;500
1618;bravery chicken adult cat sterilized 2 kg;adultos;alimento;17990.0;12644;55;7.0;1.0;0.015;2550
1523;pawise botella bebedera 500 ml;paseo;accesorios;5550.0;4091;12;9.0;0.0;0.001;500
104;poleron t/3 cata pets;ropa;accesorios;10990.0;8521;27;7.0;0.0;0.004;500
688;royal mini junior  2.5 kg;cachorros;alimento;26350.0;19404;80;3.0;9.0;0.015;3600
1292;i love mom (my family);placas identificacion;accesorios;17560.0;12621;43;8.0;0.0;0.004;500
826;zeedog neopro bubblegum leash small;paseo;accesorios;19040.0;14294;39;8.0;0.0;0.001;500
62;nath puppy maxi sabor pollo y arroz integral;cachorro;alimento;24990.0;16787;75;4.0;102.0;0.015;3050
852;frontline plus pipeta perro 2-10 kg.;ant. ext.;medicamentos;9140.0;6801;17;6.0;5.0;0.0002;500
1263;simparica 20 mg x 3 tab. 5,1 - 10 kg;ant. ext.;medicamentos;20030.0;14657;37;9.0;0.0;0.0002;500
223;furminator short hair deshedding tools for dog, md;grooming;accesorios;38700.0;28219;80;10.0;3.0;0.001;500
145;pawise arnes y cinturon de seguridad m;paseo;accesorios;13990.0;9638;29;8.0;1.0;0.001;500
1088;coastal style collar brown paw l;paseo;accesorios;10490.0;7801;22;7.0;0.0;0.001;500
373;parka t/5 cata pets;ropa;accesorios;20890.0;16121;44;11.0;0.0;0.001;500
1326;coastal sublime collar aztec l;paseo;accesorios;16990.0;12946;36;8.0;0.0;0.001;500
1709;power 1 p. hasta 10 kg;ant. ext.;medicamentos;6990.0;5216;13;7.0;3.0;0.0002;500
1399;amity sp low grain iberian pork adult 4 kg;adultos;alimento;17990.0;14062;55;10.0;0.0;0.015;2000
1501;zd pacco collar medium;paseo;accesorios;10900.0;7189;22;10.0;0.0;0.001;500
1187;zd bordeau collar medium;paseo;accesorios;10900.0;8373;22;6.0;1.0;0.001;500
9;pro plan gatos adulto pollo pouch 85 gr;humedo;alimento;2330.0;1538;8;9.0;2.0;0.015;2000
449;ocubiotic colirio;ocular;medicamentos;16810.0;11008;31;7.0;1.0;0.0002;500
708;pro plan urinary cat 1kg ar;adultos;alimento;13440.0;8943;41;8.0;0.0;0.015;1350
255;zd artsy h-harness large;paseo;accesorios;19900.0;15494;49;10.0;0.0;0.004;1350
882;l.w. comedero o bebedero med 75 ml;comederos;accesorios;2790.0;1956;6;6.0;1.0;0.001;500
389;big heart aluminum purple (my family);placas identificacion;accesorios;7130.0;4947;15;9.0;0.0;0.001;500
908;brit mono protein lamb 400 g;latas;alimento;3600.0;2360;11;5.0;0.0;0.015;2850
924;capa polar chiporro t/8 cata pets;ropa;accesorios;18890.0;13761;39;8.0;1.0;0.001;500
1696;monge senior chicken 1,5 kg;adultos;alimento;16320.0;12012;49;7.0;0.0;0.015;4150
1616;royal can  hipoal diet canine 10 kilo;medicados;alimento;104880.0;75092;316;20.0;1.0;0.015;5300
460;pro plan canine veterinary diets nf;adultos;alimento;33210.0;24114;100;12.0;0.0;0.015;5400
1234;royal canin renal adulto felino 1,5kg;medicados;alimento;22550.0;15028;68;7.0;2.0;0.015;4900
958;ehlifloxacino (enrofloxacino 50 mg.);antibiotico;medicamentos;14680.0;11269;27;7.0;0.0;0.0002;500
501;repelente interiores perros-300ml;higiene;accesorios;15990.0;11136;34;10.0;1.0;0.001;600
739;afp pups cuerda suave multitextura;juguetes;accesorios;7790.0;5742;17;8.0;0.0;0.001;500
1729;zeedog neopro green h-harness large;paseo;accesorios;22400.0;17227;47;7.0;1.0;0.001;650
868;mebermic;antiparasitarios;medicamento;2990.0;2252;6;2.0;25.0;0.001;500
731;blocks h-harness medium;paseo;accesorios;16900.0;12630;36;10.0;0.0;0.001;500
539;royal mini light 2.5kg;adultos;alimento;28500.0;20095;86;7.0;6.0;0.015;5200
697;pidle place mazuri (baño perrito);higiene;accesorios;111690.0;73373;272;18.0;2.0;0.004;900
1502;coastal style collar plaid m;paseo;accesorios;7990.0;5629;17;7.0;0.0;0.001;500
1285;royal canin  kitten 36, 1,5 kilo;cachorros;alimento;20570.0;14363;62;7.0;8.0;0.015;1400
1145;afp dog ultrasonic avestruz;juguetes;accesorios;13560.0;10393;33;7.0;2.0;0.004;500
1031;bow tie red (my family);placas identificacion;accesorios;17560.0;12979;37;8.0;4.0;0.001;500
372;padlock (my family);placas identificacion;accesorios;17560.0;12844;37;8.0;0.0;0.001;500
667;nutrience original cat indoor 2,5kg;adultos;alimento;21690.0;16439;65;6.0;7.0;0.015;4200
1688;monge maxi adult chicken de 12 kg;adultos;alimento;54390.0;36760;164;11.0;1.0;0.015;5150
357;dreamwell cama donut gris-blanca;hogar-transporte;accesorios;24990.0;17156;52;10.0;0.0;0.001;700
967;naxpet 30 mg x 10 comp. raza gde.;analgesico;medicamentos;12340.0;8570;23;8.0;2.0;0.0002;500
783;jaula cage cavie 80 grey;hogar-transporte;accesorios;62990.0;44856;132;13.0;2.0;0.001;500
735;nm jfc pet block / repelente, 236 ml;higiene;accesorios;11240.0;8839;27;10.0;0.0;0.004;500
1035;zd phantom adjustable air mesh harness large;paseo;accesorios;26400.0;20757;55;9.0;0.0;0.001;500
970;coastal new earth collar de soya berenjena s/m;paseo;accesorios;10490.0;7354;26;8.0;0.0;0.004;950
1429;parka impermeable talla 10;ropa;accesorios;6890.0;4869;17;7.0;1.0;0.004;500
1391;mixantip plus 15 gr;antibiotico;medicamentos;9990.0;7784;19;7.0;0.0;0.0002;500
1428;zeedog mahalo collar large;paseo;accesorios;12860.0;9919;27;10.0;2.0;0.001;500
1395;bravery chicken puppy large/medium breeds 4 kg;cachorros;alimento;24990.0;16272;75;8.0;0.0;0.015;1650
1588;ultimate blue leash large;paseo;accesorios;16900.0;11675;42;8.0;1.0;0.004;1400
1609;zeedog tuff bowl coral;comederos;accesorios;25900.0;19349;63;7.0;4.0;0.004;500
885;habitrail ovo loft;hogar-transporte;accesorios;89990.0;63333;189;21.0;1.0;0.001;500
79;dog a dent 100 grs pasta;higiene;medicamentos;10210.0;7474;19;6.0;2.0;0.0002;500
1172;brit care cat kitten chicken 80 grs;latas;alimento;1400.0;1085;4;4.0;4.0;0.015;3000
814;zd neon coral adjustable air mesh harness medium;paseo;accesorios;23900.0;17711;50;7.0;0.0;0.001;550
1200;pro plan sterilized cat 3kg ar;adultos;alimento;36370.0;24810;109;7.0;4.0;0.015;4600
671;bliss adjustable air mesh harness large;paseo;accesorios;31310.0;20630;66;13.0;0.0;0.001;750
1436;habitrail ovo home azul;hogar-transporte;accesorios;46990.0;37105;99;11.0;0.0;0.001;700
57;ultimate blue collar medium;paseo;accesorios;10900.0;7697;22;7.0;0.0;0.001;500
133;habitat para hamster kleo vip;enriquecimiento ambiental;accesorios;50160.0;36188;106;15.0;0.0;0.001;550
1140;pishio auricular;otico;medicamentos;11500.0;8715;22;7.0;0.0;0.0002;500
933;bravery salmon puppy large/medium breed 4 kg;cachorros;alimento;26990.0;21401;82;8.0;0.0;0.015;2150
1668;feliway friends repuesto mas difusor 48ml;comportamiento;medicamentos;35990.0;23432;67;11.0;1.0;0.0002;700
823;pro plan urinary cat carne y pollo lata 85 grs;latas medicadas;alimento;2280.0;1742;8;5.0;9.0;0.015;2750
504;vp tuffy ocean creature whale 7.6x20.3x30.5 cm/ts8;juguetes;accesorios;12990.0;8922;27;7.0;0.0;0.001;500
1660;mamadera  (kit) 59 ml.;bebederos;accesorios;8490.0;6344;21;8.0;2.0;0.004;500
347;zeedog prisma harness + leash set;paseo;accesorios;11860.0;9284;25;9.0;2.0;0.001;500
386;brit mono protein turkey 400 g;latas;alimento;3600.0;2354;11;5.0;2.0;0.015;2600
1024;afp chill out ice bandana, medium;juguetes;accesorios;13990.0;9257;34;8.0;0.0;0.004;500
894;afp classic felicy ardilla;juguetes;accesorios;15990.0;12530;39;9.0;2.0;0.004;500
828;pawise meow life bola colores;juguetes;accesorios;3290.0;2337;7;6.0;1.0;0.001;500
1768;cerenia comp. 24 mg.;digestivo;medicamentos;18820.0;13128;35;10.0;0.0;0.0002;500
475;neptra solucion otica;otico;medicamentos;39590.0;27316;73;9.0;0.0;0.0002;500
1376;squeaky bounce ball large;juguetes;accesorio;25990.0;19365;54;7.0;47.0;0.001;500
1304;pro plan kitten pollo e higado lata 85 grs;humedo;alimento;2030.0;1366;6;6.0;0.0;0.015;2150
652;nexgard spectra x 1 tabl. mast.15,1 - 30 k;ant. ext.;medicamentos;15900.0;11036;30;7.0;1.0;0.0002;500
172;orchard grass hay 425gr;alfalfas;accesorios;8390.0;5754;18;9.0;1.0;0.001;500
1149;comedero interactivo hexágono azul;juguetes;accesorios;19590.0;14018;41;10.0;0.0;0.001;500
38;power ultra 5 - 10 kg;ant. ext.;medicamentos;8910.0;7120;17;7.0;16.0;0.0002;500
713;zd skull 2.0 collar small;paseo;accesorios;9900.0;7763;25;9.0;1.0;0.004;900
90;coastal lazer brite trailla rainbow hearts m 1.8m;paseo;accesorios;19590.0;14362;41;7.0;0.0;0.001;500
1808;pet woow dispensador de alimento;comederos;accesorio;159990.0;121654;391;;;;500
1205;mm tirebiterii small 9.5 cm c/cuerda;juguetes;accesorios;9990.0;7219;21;6.0;1.0;0.001;500
875;hueso entretenido;juguetes;accesorio;7990.0;6380;17;5.0;3.0;0.001;500
1261;coastal lazer brite trailla lime skulls m 1.8m;paseo;accesorios;19590.0;14354;47;10.0;1.0;0.004;800
1093;zd army green h-harness extra small;paseo;accesorios;11900.0;8714;25;7.0;1.0;0.001;500
1155;purple big circle paw (my family);placas identificacion;accesorios;12300.0;8664;26;9.0;4.0;0.001;500
1272;brit care duck endurance 12 kg;adultos;alimento;50900.0;34476;154;11.0;2.0;0.015;1800
1828;kong extreme dental con cuerda;juguetes;accesorio;24990.0;19926;61;;;;500
499;small bone aluminum purple (my family);placas identificacion;accesorios;7130.0;5149;15;6.0;1.0;0.001;500
338;royal canin mini puppy  2 kg fr;cachorros;alimento;18990.0;12379;57;7.0;7.0;0.015;3250
1188;brit care cat grain-free indoor anti-stress 7 kg;adultos;alimento;55990.0;37528;168;11.0;1.0;0.015;2500
28;bowl 17 cm;comederos;accesorios;4990.0;3473;13;7.0;0.0;0.004;500
1217;brit care gf senior & light salmon 3 kg;senior;alimento;23990.0;18388;73;8.0;7.0;0.015;4300
1236;arnes nacional chico a. doctor;paseo;accesorios;5690.0;4524;12;8.0;1.0;0.001;500
1703;afp litte buddy blanky piggy;juguetes;accesorios;16590.0;12247;35;9.0;0.0;0.001;500
945;black big circle  bone (my family);placas identificacion;accesorios;15490.0;10561;33;9.0;0.0;0.001;500
169;casa igloo small (hamster);hogar-transporte;accesorios;2090.0;1657;4;7.0;1.0;0.001;500
1456;nutram sound kitten 1.13 kg;cachorros;alimento;21930.0;17113;67;7.0;1.0;0.015;850
1197;honey leash extra small;paseo;accesorios;10900.4;8241;26;10.0;2.0;0.004;900
912;black big circle paw (my family);placas identificacion;accesorios;15490.0;10224;33;9.0;1.0;0.001;500
491;coastal fashion collar hearts;paseo;accesorios;7990.0;6058;19;6.0;1.0;0.004;1250
953;royal canin urinary s/o feline 1.5 kg.;medicados;alimento;20740.0;15067;63;6.0;0.0;0.015;2300
1097;catapet cama chiporro med. nº2;camas;accesorios;22990.0;16851;57;9.0;0.0;0.004;500
1032;pro plan urinary cat 7,5kg ar;adultos;alimento;63900.0;50511;193;16.0;0.0;0.015;500
587;zeedog phantom h-harness extra small;paseo;accesorios;11860.0;8551;25;7.0;2.0;0.001;550
750;coastal new earth collar de soya fucsia xs;paseo;accesorios;9190.0;6853;19;8.0;0.0;0.001;500
657;hartz duraplay bone small dog toy;juguetes;accesorios;4990.0;3821;13;7.0;0.0;0.004;1250
234;afp travel dog arnes seguridad s;paseo;accesorios;20990.0;15836;44;7.0;2.0;0.001;550
732;l.w. material para nidos fibra natural;enriquecimiento ambiental;accesorios;2690.0;2033;6;7.0;0.0;0.004;700
1530;royal can. shn mini junior 1 kgr.;cachorros;alimento;11200.0;8786;34;4.0;7.0;0.015;4000
1156;pro plan urinary cat 3kg ar;adultos;alimento;36370.0;29010;109;11.0;9.0;0.015;1350
1375;royal canin mini puppy  8 kg fr;cachorros;alimento;59990.0;46188;182;5.0;1.0;0.015;1650
1526;pro plan canine veterinary diets en;adultos;alimento;39140.0;29533;118;9.0;0.0;0.015;4450
934;zd smash adjustable air mesh harness medium;paseo;accesorios;23900.0;16095;50;9.0;0.0;0.001;500
1209;zd skull 2.0 h-harness extra small;paseo;accesorios;11900.0;9340;25;7.0;0.0;0.001;500
1065;capa polar c/chiporro t-xl (4)  a. doctor;ropa;accesorios;7930.0;5833;17;7.0;1.0;0.001;500
108;brit mono protein lamb & rice 400 g;latas;alimento;3600.0;2553;11;5.0;3.0;0.015;500
1543;"dogit cuerdas anudadas celeste ""s""";juguetes;accesorios;2790.0;2110;6;5.0;1.0;0.001;500
568;ultimate blue cat collar;paseo;accesorios;4900.0;3464;10;5.0;1.0;0.001;500
1167;mamistop 125 gr (perro);suplemento;medicamentos;8030.0;6028;15;5.0;2.0;0.0002;500
1174;shampoo petever;antialergico;medicamentos;12770.0;8752;24;6.0;0.0;0.0002;500
890;catit filtro fuente mini 3 unid;juguetes;accesorios;4490.0;3181;10;6.0;1.0;0.001;500
947;fp pala higienica, 27.9x10.4 cm;higiene;accesorios;2690.0;2080;5;6.0;2.0;0.001;500
1048;royal canin gastrointestinal lata 145grs;latas medicadas;alimento;2590.0;1903;8;7.0;0.0;0.015;2350
1262;"zeus trailla dobl asa ""m"" rojo 1,2m";paseo;accesorios;8390.0;5479;18;8.0;1.0;0.001;500
1280;pawise meow life raton;juguetes;accesorios;2990.0;2143;7;6.0;3.0;0.004;700
1352;zd midnight h-harness small;paseo;accesorios;13900.0;9201;29;6.0;0.0;0.001;500
884;capa arnè talla 4 cata pets;ropa;accesorios;16490.0;13169;41;9.0;1.0;0.004;500
1569;bliss h-harness medium;paseo;accesorios;16900.0;11850;36;8.0;1.0;0.001;500
850;zd skull 2.0 cat collar;paseo;accesorios;4900.0;3759;11;8.0;0.0;0.004;1300
734;nutrience infusion cat adulto 2,27kg;adultos;alimento;22790.0;17444;68;8.0;1.0;0.015;4300
717;dogti toallitas de limpieza ojos 70un;higiene;accesorios;7990.0;5717;17;7.0;0.0;0.001;500
454;afp doggies pantufla perro;juguetes;accesorios;11690.0;8084;25;6.0;2.0;0.001;500
264;pawise fetch it mono;juguetes;accesorios;6990.0;5149;17;7.0;1.0;0.004;1150
75;zeus trailla doble asa xl azul denim 1.2m;paseo;accesorios;10810.0;7442;22;7.0;0.0;0.001;500
1555;apf mighty rex hueso curvo;juguetes;accesorios;7990.0;5621;19;9.0;0.0;0.004;500
444;toallitas de limpieza aloe vera;higiene;accesorios;2960.0;2209;6;5.0;2.0;0.001;500
395;planet dog nooks amarillo felicidad;juguetes;accesorios;13990.0;10159;34;6.0;1.0;0.004;500
176;royal canin kitten sterelized pouch 85 gr;humedo;alimento;2330.0;1743;8;8.0;9.0;0.015;3950
1042;espuma seca ehlinger spray 265 ml;higiene;medicamentos;11870.0;8031;22;6.0;0.0;0.0002;500
1626;shn mini adulto 8+ 2.5 kg;adultos;alimento;24910.0;19873;75;8.0;9.0;0.015;1250
1666;dreamwell cama redonda woof azul 53cm;hogar-transporte;accesorios;27990.0;19961;59;8.0;0.0;0.001;550
1288;body cobre talla 2 ( 2 - 3 kg );higiene;medicamentos;14500.0;10313;27;5.0;3.0;0.0002;500
595;monge maxi p&j chicken 1x12 kg;cachorros;alimento;59190.0;45955;178;7.0;1.0;0.015;5000
61;nt total gf small breed trout & salmon meal dog food 2 kg;adultos;alimento;29410.0;21272;88;11.0;1.0;0.015;1550
872;small bone aluminum red (my family);placas identificacion;accesorios;7130.0;4945;18;6.0;0.0;0.004;500
1394;royal canin kitten lata 145 gr;latas;alimento;1920.0;1475;6;5.0;17.0;0.015;2600
1755;pro plan reduced calorie m/l 3kg ar;adultos;alimento;29550.0;23186;90;7.0;3.0;0.015;500
278;poof! blue cloud chinchilla dust;higiene;accesorios;19150.0;13632;41;7.0;0.0;0.001;600
36;cordon amarre 10 mm a. doctor;paseo;accesorios;5390.0;3522;13;8.0;0.0;0.004;500
1420;small round aluminum pink (my family);placas identificacion;accesorios;7130.0;4723;15;7.0;0.0;0.001;500
662;tx  calzon celo protector l 50–59 cm, azul oscuro;higiene;accesorios;7990.0;5480;17;7.0;1.0;0.001;500
1690;small heart aluminum light blue (my family);placas identificacion;accesorios;7130.0;4850;15;7.0;0.0;0.001;500
1350;honey collar medium;paseo;accesorios;10900.4;7182;22;8.0;1.0;0.001;500
977;alfombrilla de entrenamiento de cesped;higiene;accesorio;49990.0;32882;104;7.0;0.0;0.001;500
1474;pawise cama verde perros;camas;accesorios;14990.0;9807;37;6.0;1.0;0.004;500
738;hartz chew n clean tuff bone dog toy - large;juguetes;accesorios;7990.0;6048;17;8.0;1.0;0.001;500
191;zeedog ella leash large;paseo;accesorios;16840.0;11268;35;7.0;2.0;0.001;500
919;zeedog citrus bow-tie large;paseo;accesorios;6500.0;4979;13;6.0;0.0;0.001;500
456;bowl ufo;juguetes;accesorios;9990.0;7377;21;7.0;0.0;0.001;500
675;plato antideslizante luna / s;comederos;accesorios;3730.0;2502;7;6.0;5.0;0.001;500
760;coastal sublime collar flower pink s/m;paseo;accesorios;12490.0;9338;26;7.0;3.0;0.001;500
1691;zeedog ella h-harness extra small;paseo;accesorios;11860.0;8354;25;10.0;1.0;0.001;500
728;sand adjustable air mesh harness large;paseo;accesorios;26400.0;17235;55;9.0;0.0;0.001;800
412;nexgard spectra 7,6 a 15 kg;ant. ext.;medicamentos;36990.0;25316;68;9.0;0.0;0.0002;500
1098;chip animall tag;acc. medicos;medicamentos;8500.0;6033;16;6.0;2.0;0.0002;500
825;nutrafin max peces tropicales escamas 38g;alimento exoticos;accesorios;6290.0;4855;13;9.0;0.0;0.001;500
1401;obt-g-free s.bites - duck (2,27 kg);adultos;alimento;23900.0;17249;72;8.0;1.0;0.015;1050
616;zeus collar ajustable  s  grafito;paseo;accesorios;4190.0;3137;9;5.0;0.0;0.001;500
114;dingo dental stick huesitos ;snack;alimento;11990.0;8014;36;14.0;15.0;0.015;1100
417;cama chiporro xxl catapet;camas;accesorios;37990.0;29430;79;8.0;0.0;0.001;500
1783;feliway spray 60ml;comportamiento;medicamentos;33270.0;26124;62;9.0;2.0;0.0002;900
969;zeedog gotham collar extra small;paseo;accesorios;7870.0;5498;17;9.0;0.0;0.001;500
604;zeedog mahalo leash extra small;paseo;accesorios;10860.0;8042;22;8.0;1.0;0.001;500
1790;royal canin adulto maxi adult 15kg;adultos;alimento;56990.0;41037;172;;;;500
89;royal canin kitten sterilised 2kg;cachorros;alimento;21900.0;16619;67;6.0;0.0;0.015;2600
848;big heart aluminum black (my family);placas identificacion;accesorios;7130.0;5312;18;8.0;0.0;0.004;500
1424;royal can. shn. medium junior 15 kgr.;cachorros;alimento;89240.0;68350;268;12.0;2.0;0.015;600
1789;salvaje adulto con pollo 15 kg;adultos;alimento;31990.0;23328;96;;;;500
753;zd army green h-harness small;paseo;accesorios;13900.0;9504;29;8.0;0.0;0.001;500
498;rasguñador con guarida tigre;hogar-transporte;accesorios;84990.0;67796;177;21.0;2.0;0.001;500
1276;allerderm spot  hasta 10 kg (un);ant. ext.;medicamentos;5500.0;3652;11;5.0;2.0;0.0002;500
11;bolsas repuesto dispensador klint (60 b);higiene;accesorios;4030.0;2794;9;8.0;6.0;0.001;500
396;intense beauty pouch 85gr 12un;humedo;alimento;2330.0;1805;8;5.0;3.0;0.015;1550
284;zd volt adj. air mesh harness large;paseo;accesorios;26400.0;18660;55;12.0;0.0;0.001;500
1066;gumi juguete mastica/limpia congelable-m;juguetes;accesorios;16990.0;11435;42;8.0;3.0;0.004;900
1191;royal can. obesity feline 1.5 kg.;medicados;alimento;22990.0;17594;70;8.0;1.0;0.015;3900
1633;tx arnes para auto s 30-60 cm;paseo;accesorios;9810.0;6574;23;7.0;2.0;0.004;500
690;zd volt collar large;paseo;accesorios;12900.0;8784;27;6.0;0.0;0.001;500
1664;brit care cat senior (angel)  2 kg;senior;alimento;15900.0;11436;49;7.0;0.0;0.015;3850
1752;polerón con gorro verde;ropa;accesorio;19990.0;14624;42;7.0;0.0;0.001;600
689;allerderm spot sobre 10 kg (un);ant. ext.;medicamentos;6500.0;4679;12;7.0;0.0;0.0002;500
851;zeus arnes fig.h  l  rojo;paseo;accesorios;13590.0;10300;28;8.0;0.0;0.001;500
159;revolution perro/gato  0 - 2.5 kg;ant. ext.;medicamentos;12990.0;9919;24;9.0;16.0;0.0002;500
895;pink led collar small;paseo;accesorios;9900.0;7239;21;9.0;0.0;0.001;500
1793;bravery atún y vegetales alimento húmedo;humedo;alimento;1990.0;1552;4;;;;500
257;brit care cat grain-free senior weight control 7 kg;adultos;alimento;55990.0;39696;168;9.0;1.0;0.015;5300
335;zeus collar ajustable  m  grafito;paseo;accesorios;5290.0;3676;11;9.0;0.0;0.001;500
1756;zeedog skull collar small;paseo;accesorios;8900.0;6093;19;6.0;1.0;0.001;500
1039;small bone aluminum black (my family);placas identificacion;accesorios;7130.0;5228;15;8.0;1.0;0.001;500
515;obt-g-free cat - chicken (2,27 kg);adultos;alimento;27900.0;18183;85;8.0;1.0;0.015;1400
1015;zd bordeau h-harness small;paseo;accesorios;13900.0;9585;34;8.0;1.0;0.004;550
768;lw transportadora peq. animales salmon/g;hogar-transporte;accesorios;23490.0;15798;58;9.0;3.0;0.004;500
1635;timothy mat;alfalfas;accesorios;9840.0;7559;25;7.0;1.0;0.004;500
761;cuerda anudada tricolor s;juguetes;accesorios;2960.0;2025;6;6.0;0.0;0.001;500
1246;zeus collar ajustable l rojo;paseo;accesorios;5410.0;3993;13;9.0;0.0;0.004;1200
1203;nexgard spectra 1 tab 7,5 a 15 kg;ant. ext.;medicamentos;13990.0;10626;26;9.0;11.0;0.0002;500
1697;drontal plus 35kg;ant. ext.;medicamentos;13950.0;9199;26;8.0;2.0;0.0002;500
1853;pro plan alimento seco para adulto razas medianas 15 kg;adultos;alimento;62990.0;42126;190;;;;500
521;adaptil kit enchufe + repuesto 48ml;comportamiento;medicamentos;39990.0;29669;74;8.0;1.0;0.0002;550
22;simparica 80 mg  x 3 tab. 20,1 - 40 kg;ant. ext.;medicamentos;36600.0;27606;68;12.0;5.0;0.0002;700
356;zeedog neopro bubblegum leash large;paseo;accesorios;22620.0;15450;47;8.0;1.0;0.001;550
1277;zd neon coral cat collar;paseo;accesorios;4900.0;3282;10;8.0;3.0;0.001;500
1312;zeedog gotham collar medium;paseo;accesorios;10900.0;8168;22;10.0;1.0;0.001;500
1578;zeus trailla dobl asa  s  grafito 1,2m;paseo;accesorios;5300.0;3864;11;7.0;1.0;0.001;500
340;zeedog deep blue handsfree leash;paseo;accesorios;24900.0;19221;52;9.0;2.0;0.001;800
431;zeus arnes fig h l grafito;paseo;accesorios;13590.0;9777;28;10.0;1.0;0.001;500
473;zeedog blu;paseo;accesorios;9900.0;7309;25;8.0;2.0;0.004;800
217;cordon amarre 16 mm (largo)  a. doctor;paseo;accesorios;9590.0;7532;20;6.0;0.0;0.001;500
911;perfume sir dog lady 80 ml.;higiene;medicamentos;10090.0;6749;19;6.0;2.0;0.0002;500
1227;dogit alfombrilla educadora  medium 100u;higiene;accesorios;38990.0;27540;82;9.0;0.0;0.001;800
1497;zeedog tuff bowl black;comederos;accesorios;25900.0;18861;54;9.0;1.0;0.001;650
1011;small bone aluminum pink (my family);placas identificacion;accesorios;7130.0;4711;15;6.0;0.0;0.001;500
1819;simparica antiparasitario 40 mg;antiparasitarios;medicamento;10990.0;8522;21;;;;500
93;arnes de paseo mediano g.a;paseo;accesorios;8390.0;5776;18;7.0;0.0;0.001;500
1008;coastal lazer brite collar galaxy s/m;paseo;accesorios;10490.0;6828;22;10.0;1.0;0.001;500
1070;coastal new earth trailla de soya indigo 1,8 m;paseo;accesorios;13690.0;9789;29;10.0;1.0;0.001;600
1092;lm soother green for dog;higiene;accesorios;9990.0;6547;21;7.0;1.0;0.001;500
1488;coastal lazer brite collar pink multi flowers l;paseo;accesorios;15990.0;11643;39;10.0;0.0;0.004;1050
1308;brit care adulto large salmon & potato 12 kg;adultos;alimento;62990.0;42911;190;16.0;2.0;0.015;5000
696;zeedog mahalo adjustable air mesh harness small;paseo;accesorios;19300.0;14998;41;7.0;2.0;0.001;500
1849;royal alimento seco gato 7.5 kg;adultos;alimento;54990.0;41205;134;;;;500
